head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
标记-整理算法,has_part,老年代,垃圾回收算法实体,堆结构实体,0.7920,"Serial Old收集器 (标记-整理算法): 老年代单线程收集器,Serial收集器的老年代版本",枚举结构关系,使用ThreadLocal,JVM.txt,1,94,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
标记-清除算法,has_part,老年代,垃圾回收算法实体,堆结构实体,0.7920,"CMS(Concurrent Mark Sweep)收集器(标记-清除算法): 老年代并行收集器,以获取最短回收停顿时间为目标的收集器,具有高并发、低停顿的特点,追求最短GC回收停顿时间",枚举结构关系,使用ThreadLocal,JVM.txt,1,95,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
标记阶段,is_a,G1,垃圾回收算法实体,垃圾回收器实体,0.7640,G1的混合回收过程可以分为标记阶段、清理阶段和复制阶段,上位包含关系,使用ThreadLocal,JVM.txt,1,162,is_a,,0.6341,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.634, conf=0.764, support=1, cues=!包含"
栈帧,causes,栈溢出,栈与栈帧相关实体,场景与问题实体,0.7180,"如果递归没有正确的终止条件,栈帧会不断累积,最终超过虚拟机栈的最大容量,导致栈溢出",因果关系,全文,JVM.txt,1,255,causes,,0.7445,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.744, conf=0.718, support=1, cues=因果,导致"
栈帧,is_a,GC Roots,栈与栈帧相关实体,垃圾回收核心概念实体,0.7700,GC Roots对象包括:虚拟机栈(栈帧中的本地变量表)中引用的对象、方法区中类静态属性引用的对象、本地方法栈中JNI(Java Native Interface)引用的对象、活跃线程的引用等,上位包含关系,使用ThreadLocal,JVM.txt,1,137,is_a,,0.6102,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.610, conf=0.770, support=1, cues=!包含,!包括"
栈帧,used_for,动态链接,栈与栈帧相关实体,栈与栈帧相关实体,0.7440,"每个方法在执行时都会创建一个栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,203,used_for,,0.7566,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.757, conf=0.744, support=1, cues=用途,用于"
栈帧,used_for,局部变量表,栈与栈帧相关实体,栈与栈帧相关实体,0.8100,"每个方法在执行时都会创建一个栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,59,used_for,,0.7975,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.798, conf=0.810, support=1, cues=用途,用于"
栈帧,used_for,操作数栈,栈与栈帧相关实体,栈与栈帧相关实体,0.7740,"每个方法在执行时都会创建一个栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,134,used_for,,0.7752,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.775, conf=0.774, support=1, cues=用途,用于"
栈帧,used_for,方法出口,栈与栈帧相关实体,栈与栈帧相关实体,0.7140,"每个方法在执行时都会创建一个栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,267,used_for,,0.7380,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.738, conf=0.714, support=1, cues=用途,用于"
栈帧创建,has_part,JVM,栈与栈帧相关实体,领域实体,0.7500,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",枚举结构关系,全文,JVM.txt,1,189,has_part,,0.7226,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.723, conf=0.750, support=1, cues=枚举结构,!用于"
栈帧创建,has_part,Java 虚拟机栈,栈与栈帧相关实体,领域实体,0.6900,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",枚举结构关系,全文,JVM.txt,1,312,has_part,,0.6854,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.685, conf=0.690, support=1, cues=枚举结构,!用于"
栈帧创建,has_part,线程,栈与栈帧相关实体,线程与私有性相关实体,0.7080,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",枚举结构关系,全文,JVM.txt,1,285,has_part,,0.6966,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.697, conf=0.708, support=1, cues=枚举结构,!用于"
栈帧创建,used_for,局部变量表,栈与栈帧相关实体,栈与栈帧相关实体,0.6400,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,396,used_for,,0.6921,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.692, conf=0.640, support=1, cues=用途,用于"
栈溢出,implemented_by,树形结构遍历,场景与问题实体,场景与问题实体,0.6900,"举个实际例子:曾遇到一个树形结构遍历的方法,因节点层级极深(超过 10 万层)且用递归实现,导致栈溢出",实现关系,全文,JVM.txt,1,313,implemented_by,,0.7035,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.704, conf=0.690, support=1, cues=实现关系,实现,!导致"
栈溢出,is_a,JVM,场景与问题实体,领域实体,0.6880,"栈溢出(java.lang.StackOverflowError)是 JVM 中另一种常见的内存错误,和堆溢出的原理与场景截然不同",上下位关系,全文,JVM.txt,1,317,is_a,,0.7158,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.716, conf=0.688, support=1, cues=上下位"
栈溢出,is_a,局部变量,场景与问题实体,栈与栈帧相关实体,0.8080,"当栈溢出时,通常是因为递归过深或局部变量过大",上下位关系,全文,JVM.txt,1,67,is_a,,0.7902,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.790, conf=0.808, support=1, cues=上下位"
栈溢出,is_a,方法调用,场景与问题实体,栈与栈帧相关实体,0.8440,"总的来说,栈溢出的核心原因是方法调用栈深度超过了栈内存限制,解决时应优先从代码逻辑(尤其是递归)入手,而非单纯调大栈内存",上下位关系,全文,JVM.txt,1,26,is_a,,0.8125,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.813, conf=0.844, support=1, cues=上下位"
树形结构遍历,causes,栈溢出,场景与问题实体,场景与问题实体,0.6500,"举个实际例子:曾遇到一个树形结构遍历的方法,因节点层级极深(超过 10 万层)且用递归实现,导致栈溢出",因果关系,全文,JVM.txt,1,389,causes,,0.7023,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.702, conf=0.650, support=1, cues=因果,导致"
浮动垃圾,is_a,gc,垃圾回收核心概念实体,领域实体,0.7660,"而G1没有浮动垃圾,G1的筛选回收是多个垃圾回收线程并行gc的,没有浮动垃圾的回收,在执行‘并发清理’步骤时,用户线程也会同时产生一部分可回收对象,但是这部分可回收对象只能在下次执行清理是才会被回收",上下位关系,使用ThreadLocal,JVM.txt,1,156,is_a,,0.7642,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.764, conf=0.766, support=1, cues=上下位"
浮动垃圾,is_a,垃圾回收,垃圾回收核心概念实体,领域实体,0.8140,"而G1没有浮动垃圾,G1的筛选回收是多个垃圾回收线程并行gc的,没有浮动垃圾的回收,在执行‘并发清理’步骤时,用户线程也会同时产生一部分可回收对象,但是这部分可回收对象只能在下次执行清理是才会被回收",上下位关系,使用ThreadLocal,JVM.txt,1,53,is_a,,0.7939,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.794, conf=0.814, support=1, cues=上下位"
浮动垃圾,is_a,线程,垃圾回收核心概念实体,线程与私有性相关实体,0.7900,"而G1没有浮动垃圾,G1的筛选回收是多个垃圾回收线程并行gc的,没有浮动垃圾的回收,在执行‘并发清理’步骤时,用户线程也会同时产生一部分可回收对象,但是这部分可回收对象只能在下次执行清理是才会被回收",上下位关系,使用ThreadLocal,JVM.txt,1,100,is_a,,0.7790,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.790, support=1, cues=上下位"
深度递归,causes,栈溢出,场景与问题实体,场景与问题实体,0.8180,递归调用:深度递归导致栈溢出,因果关系,全文,JVM.txt,1,50,causes,,0.8065,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.806, conf=0.818, support=1, cues=因果,导致"
清理阶段,is_a,G1,垃圾回收算法实体,垃圾回收器实体,0.7340,G1的混合回收过程可以分为标记阶段、清理阶段和复制阶段,上位包含关系,使用ThreadLocal,JVM.txt,1,226,is_a,,0.6155,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.616, conf=0.734, support=1, cues=!包含"
直接内存,causes,OutOfMemoryError,内存区域实体,异常与错误实体,0.7000,"直接内存的使用受到本机总内存的限制,若分配不当,可能导致 OutOfMemoryError 异常",因果关系,全文,JVM.txt,1,297,causes,,0.7333,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.733, conf=0.700, support=1, cues=因果,导致"
直接内存,is_a,JVM,内存区域实体,领域实体,0.8500,"直接内存:不属于 JVM 运行时数据区的一部分,通过 NIO 类引入,是一种堆外内存,可以显著提高 I/O 性能",上下位关系,全文,JVM.txt,1,22 | 122,is_a | has_part,has_part,0.8484,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.848, conf=0.850, support=1, cues=上下位,属于,是一种；has_part: score=0.785, conf=0.780, support=1, cues=枚举结构,一部分"
直接内存,is_a,NIO,内存区域实体,工具与排查实体,0.7420,"直接内存:不属于 JVM 运行时数据区的一部分,通过 NIO 类引入,是一种堆外内存,可以显著提高 I/O 性能",上下位关系,全文,JVM.txt,1,211 | 349,is_a | has_part,has_part,0.7815,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.781, conf=0.742, support=1, cues=上下位,属于,是一种；has_part: score=0.718, conf=0.672, support=1, cues=枚举结构,一部分"
直接内存,is_a,堆外内存,内存区域实体,内存区域实体,0.6600,"直接内存:不属于 JVM 运行时数据区的一部分,通过 NIO 类引入,是一种堆外内存,可以显著提高 I/O 性能",上下位关系,全文,JVM.txt,1,379,is_a,,0.7306,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.731, conf=0.660, support=1, cues=上下位,属于,是一种"
直接内存,is_a,本地内存,内存区域实体,内存区域实体,0.8120,"还有一部分内存叫直接内存,属于操作系统的本地内存,也是可以直接操作的",上下位关系,全文,JVM.txt,1,58,is_a,,0.8088,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.809, conf=0.812, support=1, cues=上下位,属于"
直接引用,is_a,指针,方法区与元数据相关实体,栈与栈帧相关实体,0.8200,"直接引用可以是直接指向目标的指针、相对偏移量或是一个能间接定位到目标的句柄,直接引用是和虚拟机实现的内存布局相关的",上下位关系,使用ThreadLocal,JVM.txt,1,47,is_a,,0.8137,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.814, conf=0.820, support=1, cues=上下位,是一个"
程序计数器,is_a,线程,内存区域实体,线程与私有性相关实体,0.8320,"程序计数器:可以看作是当前线程所执行的字节码的行号指示器,用于存储当前线程正在执行的 Java 方法的 JVM 指令地址",上下位关系,全文,JVM.txt,1,38 | 164 | 336,is_a | has_part | used_for,has_part | used_for,0.7775,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.777, conf=0.832, support=1, cues=上下位,!用于；has_part: score=0.730, conf=0.762, support=1, cues=枚举结构,!用于；used_for: score=0.717, conf=0.680, support=1, cues=用途,用于"
程序计数器,used_for,JVM,内存区域实体,领域实体,0.6600,"程序计数器:可以看作是当前线程所执行的字节码的行号指示器,用于存储当前线程正在执行的 Java 方法的 JVM 指令地址",用途关系,全文,JVM.txt,1,281 | 380,is_a | used_for,is_a,0.7045,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于；is_a: score=0.601, conf=0.710, support=1, cues=!包含"
符号引用,has_part,运行时常量池,方法区与元数据相关实体,内存区域实体,0.6940,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",部分整体关系,全文,JVM.txt,1,310,part_of,,0.7040,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.704, conf=0.694, support=1, cues=部分整体,一部分,!用于"
符号引用,is_a,使用,方法区与元数据相关实体,类加载过程实体,0.6880,"符号引用是以一组符号来描述所引用的目标,符号可以是任何形式的字面量,只要使用的时候可以无歧义地定位到目标即可",上下位关系,使用ThreadLocal,JVM.txt,1,318,is_a,,0.7158,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.716, conf=0.688, support=1, cues=上下位"
符号引用,is_a,初始化,方法区与元数据相关实体,类加载过程实体,0.7900,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,101,is_a,,0.7790,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.790, support=1, cues=上下位"
符号引用,is_a,加载,方法区与元数据相关实体,类加载过程实体,0.8320,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,39,is_a,,0.8051,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.805, conf=0.832, support=1, cues=上下位"
符号引用,is_a,字面量,方法区与元数据相关实体,对象与字符串相关实体,0.7240,"符号引用是以一组符号来描述所引用的目标,符号可以是任何形式的字面量,只要使用的时候可以无歧义地定位到目标即可",上下位关系,使用ThreadLocal,JVM.txt,1,242,is_a,,0.7381,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.738, conf=0.724, support=1, cues=上下位"
符号引用,is_a,常量,方法区与元数据相关实体,方法区与元数据相关实体,0.7560,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",上位包含关系,全文,JVM.txt,1,175,is_a,,0.6016,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.602, conf=0.756, support=1, cues=!包含,!包括"
符号引用,is_a,常量池,方法区与元数据相关实体,方法区与元数据相关实体,0.6900,"常量池:存储类和接口中的常量,包括字面值常量、符号引用,以及运行时常量池",上位包含关系,全文,JVM.txt,1,314,is_a,,0.5606,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.561, conf=0.690, support=1, cues=!包含,!包括"
符号引用,is_a,直接引用,方法区与元数据相关实体,方法区与元数据相关实体,0.8360,"符号引用:存储类和方法的符号引用,是一种直接引用不同于直接引用的引用类型",上下位关系,全文,JVM.txt,1,32 | 309,is_a | has_part,has_part,0.8237,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.824, conf=0.836, support=1, cues=上下位,是一种；has_part: score=0.716, conf=0.694, support=1, cues=枚举结构"
符号引用,is_a,解析,方法区与元数据相关实体,类加载过程实体,0.8080,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,68,is_a,,0.7902,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.790, conf=0.808, support=1, cues=上下位"
简化了加载流程,has_part,加载,类加载过程实体,类加载过程实体,0.6700,"简化了加载流程:通过委派,大部分类能够被正确的类加载器加载,减少了每个加载器需要处理的类的数量,简化了类的加载过程,提高了加载效率",枚举结构关系,使用ThreadLocal,JVM.txt,1,354,has_part,,0.7006,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.701, conf=0.670, support=1, cues=枚举结构"
简化了加载流程,has_part,类加载,类加载过程实体,领域实体,0.7140,"简化了加载流程:通过委派,大部分类能够被正确的类加载器加载,减少了每个加载器需要处理的类的数量,简化了类的加载过程,提高了加载效率",枚举结构关系,使用ThreadLocal,JVM.txt,1,268,has_part,,0.7279,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.728, conf=0.714, support=1, cues=枚举结构"
类初始化,has_part,初始化,类加载过程实体,类加载过程实体,0.6160,"最后是初始化阶段(initialization),这一步真正去执行类初始化的代码逻辑,包括静态字段赋值的动作,以及执行类定义中的静态初始化块内的逻辑,编译器在编译阶段就会把这部分逻辑整理好,父类型的初始化逻辑优先于当前类型的逻辑",整体部分关系,使用ThreadLocal,JVM.txt,1,402,has_part,,0.6833,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.683, conf=0.616, support=1, cues=整体部分,包括"
类加载,causes,元空间,领域实体,内存区域实体,0.8140,"出现这个异常的问题的原因是系统的代码非常多或引用的第三方包非常多或者通过动态代码生成类加载等方法,导致元空间的内存占用很大",因果关系,全文,JVM.txt,1,54,causes,,0.8040,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.804, conf=0.814, support=1, cues=因果,导致"
类加载,is_a,Bootstrap ClassLoader,领域实体,类加载器实体,0.7840,"具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三方 jar 包),我们也可以自定义类加载器,放在最下层",上下位关系,使用ThreadLocal,JVM.txt,1,115 | 269,is_a | has_part,has_part,0.7753,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.775, conf=0.784, support=1, cues=上下位；has_part: score=0.728, conf=0.714, support=1, cues=枚举结构"
类加载,is_a,Class 对象,领域实体,类加载过程实体,0.8080,"一个类由哪个类加载器加载,这个信息是存储在Class对象里的",上下位关系,使用ThreadLocal,JVM.txt,1,69,is_a,,0.7902,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.790, conf=0.808, support=1, cues=上下位"
类加载,is_a,加载,领域实体,类加载过程实体,0.8140,"这些类加载器之间的关系形成了双亲委派模型,其核心思想是当一个类加载器收到类加载的请求时,首先不会自己去尝试加载这个类,而是把这个请求委派给父类加载器去完成,每一层次的类加载器都是如此,因此所有的加载请求最终都应该传送到顶层的启动类加载器中",上下位关系,使用ThreadLocal,JVM.txt,1,55,is_a,,0.7939,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.794, conf=0.814, support=1, cues=上下位"
类加载,is_a,启动类加载器,领域实体,领域实体,0.7040,"这些类加载器之间的关系形成了双亲委派模型,其核心思想是当一个类加载器收到类加载的请求时,首先不会自己去尝试加载这个类,而是把这个请求委派给父类加载器去完成,每一层次的类加载器都是如此,因此所有的加载请求最终都应该传送到顶层的启动类加载器中",上下位关系,使用ThreadLocal,JVM.txt,1,289,is_a,,0.7257,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.726, conf=0.704, support=1, cues=上下位"
类加载,is_a,扩展类加载器,领域实体,领域实体,0.8180,系统类加载器的父加载器是扩展类加载器,上下位关系,使用ThreadLocal,JVM.txt,1,51,is_a,,0.7964,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.796, conf=0.818, support=1, cues=上下位"
类加载机制,is_a,加载,领域实体,类加载过程实体,0.7600,"Java 中的 “双亲委派” 是类加载机制的核心原则,简单说就是 「一个类加载器要加载类时,先让父加载器去尝试加载,只有父加载器加载不了,自己才会去加载」",上下位关系,使用ThreadLocal,JVM.txt,1,169,is_a,,0.7604,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.760, conf=0.760, support=1, cues=上下位"
类加载机制,is_a,类加载,领域实体,领域实体,0.7700,"Java 中的 “双亲委派” 是类加载机制的核心原则,简单说就是 「一个类加载器要加载类时,先让父加载器去尝试加载,只有父加载器加载不了,自己才会去加载」",上下位关系,使用ThreadLocal,JVM.txt,1,138,is_a,,0.7666,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.767, conf=0.770, support=1, cues=上下位"
类加载检查,has_part,new 指令,领域实体,对象与字符串相关实体,0.7560,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",枚举结构关系,使用ThreadLocal,JVM.txt,1,176,has_part,,0.7540,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.754, conf=0.756, support=1, cues=枚举结构"
类加载检查,is_a,常量池,领域实体,方法区与元数据相关实体,0.6800,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,337,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
线程,has_part,对象引用,线程与私有性相关实体,栈与栈帧相关实体,0.7440,"线程:未停止的线程可能持有对象引用,无法被回收",枚举结构关系,全文,JVM.txt,1,204,has_part,,0.7465,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.747, conf=0.744, support=1, cues=枚举结构"
线程,is_a,Native 方法,线程与私有性相关实体,线程与私有性相关实体,0.8300,"如果线程执行的是 Native 方法,计数器值为 null",上下位关系,全文,JVM.txt,1,42,is_a,,0.8038,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.804, conf=0.830, support=1, cues=上下位"
线程,is_a,程序计数器,线程与私有性相关实体,内存区域实体,0.7000,"我们考虑一下,如果在线程切换的过程中,下一条指令执行到哪里了,是不是还是会用到我们的程序计数器啊",上下位关系,全文,JVM.txt,1,298,is_a,,0.7232,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.723, conf=0.700, support=1, cues=上下位"
线程,used_for,JVM,线程与私有性相关实体,领域实体,0.6600,"程序计数器:可以看作是当前线程所执行的字节码的行号指示器,用于存储当前线程正在执行的 Java 方法的 JVM 指令地址",用途关系,全文,JVM.txt,1,381,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
线程,used_for,动态链接,线程与私有性相关实体,栈与栈帧相关实体,0.6600,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,382,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
线程,used_for,局部变量表,线程与私有性相关实体,栈与栈帧相关实体,0.6980,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,301,used_for,,0.7281,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.728, conf=0.698, support=1, cues=用途,用于"
线程,used_for,指令地址,线程与私有性相关实体,线程与私有性相关实体,0.6400,"程序计数器:可以看作是当前线程所执行的字节码的行号指示器,用于存储当前线程正在执行的 Java 方法的 JVM 指令地址",用途关系,全文,JVM.txt,1,397,used_for,,0.6921,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.692, conf=0.640, support=1, cues=用途,用于"
线程,used_for,操作数栈,线程与私有性相关实体,栈与栈帧相关实体,0.6620,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,362,used_for,,0.7058,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.706, conf=0.662, support=1, cues=用途,用于"
线程,used_for,数组,线程与私有性相关实体,对象与字符串相关实体,0.6600,"在JVM内存模型中,栈(Stack)主要用于管理线程的局部变量和方法调用的上下文,而堆(Heap)则是用于存储所有类的实例和数组",用途关系,全文,JVM.txt,1,338 | 383,is_a | used_for,is_a,0.7045,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于；is_a: score=0.683, conf=0.680, support=1, cues=上下位,!用于"
线程,used_for,方法出口,线程与私有性相关实体,栈与栈帧相关实体,0.6600,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,384,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
线程,used_for,浮动垃圾,线程与私有性相关实体,垃圾回收核心概念实体,0.6600,"CMS产生浮动垃圾过多时会退化为serial old,效率低,因为在上图的第四阶段,CMS清除垃圾时是并发清除的,这个时候,垃圾回收线程和用户线程同时工作会产生浮动垃圾,也就意味着CMS垃圾回收器必须预留一部分内存空间用于存放浮动垃圾",用途关系,使用ThreadLocal,JVM.txt,1,385,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
线程共享,used_for,对象实例,线程与私有性相关实体,对象与字符串相关实体,0.7700,"Java 堆:是 JVM 中最大的一块内存区域,被所有线程共享,在虚拟机启动时创建,用于存放对象实例",用途关系,全文,JVM.txt,1,139,used_for,,0.7727,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.773, conf=0.770, support=1, cues=用途,用于"
老年代,causes,内存碎片,堆结构实体,场景与问题实体,0.7480,"这类对象直接分配在老年代,以避免因频繁的年轻代晋升而导致的内存碎片化问题",因果关系,全文,JVM.txt,1,197,causes,,0.7631,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.763, conf=0.748, support=1, cues=因果,导致"
老年代,is_a,G1,堆结构实体,垃圾回收器实体,0.7100,"此外,G1收集器不同于之前的收集器的一个重要特点是:G1回收的范围是整个Java堆(包括新生代,老年代),而前六种收集器回收的范围仅限于新生代或老年代",上位包含关系,使用ThreadLocal,JVM.txt,1,282,is_a,,0.5730,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.573, conf=0.710, support=1, cues=!包含,!包括"
老年代,is_a,Java 堆,堆结构实体,内存区域实体,0.7880,"此外,G1收集器不同于之前的收集器的一个重要特点是:G1回收的范围是整个Java堆(包括新生代,老年代),而前六种收集器回收的范围仅限于新生代或老年代",上位包含关系,使用ThreadLocal,JVM.txt,1,107,is_a,,0.6214,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.621, conf=0.788, support=1, cues=!包含,!包括"
